id,date,spent,coupon,spent2
3904,2019/9/19,14096,1409.6,12686.4
1584,2019/9/13,3961,396.1,3564.9
890,2019/9/30,8685,0,8685
3415,2019/9/27,13502,1350.2,12151.8
2453,2019/10/1,5625,562.5,5062.5
154,2019/9/1,7387,738.7,6648.3
4764,2019/9/14,6382,638.2,5743.8
512,2019/9/14,13266,1326.6,11939.4
2884,2019/9/10,12499,0,12499
162,2019/9/3,7203,720.3,6482.7
2605,2019/9/23,13901,1390.1,12510.9
3820,2019/9/26,8432,843.2,7588.8
3919,2019/9/4,9219,0,9219
329,2019/9/2,2886,288.6,2597.4
224,2019/9/24,4119,0,4119
4282,2019/9/23,5420,0,5420
897,2019/9/6,8146,814.6,7331.4
4116,2019/9/17,4723,0,4723
156,2019/9/11,13182,0,13182
3550,2019/9/30,13038,1303.8,11734.2
2248,2019/9/3,13502,1350.2,12151.8
3123,2019/9/3,9616,0,9616
3294,2019/9/1,11422,0,11422
337,2019/9/29,8536,0,8536
1842,2019/9/19,10111,1011.1,9099.9
2676,2019/9/6,2054,0,2054
249,2019/9/17,5420,542,4878
346,2019/9/21,3826,382.6,3443.4
1977,2019/9/2,3150,315,2835
994,2019/9/27,1885,188.5,1696.5
2824,2019/9/7,6594,0,6594
1958,2019/9/15,12386,1238.6,11147.4
199,2019/9/12,4498,449.8,4048.2
3774,2019/9/21,13233,1323.3,11909.7
959,2019/9/2,10050,1005,9045
909,2019/9/3,12537,1253.7,11283.3
1295,2019/10/1,11592,0,11592
1810,2019/9/6,6140,614,5526
4538,2019/9/5,3877,0,3877
216,2019/9/26,11884,0,11884
636,2019/9/7,2167,216.7,1950.3
3002,2019/9/15,12246,1224.6,11021.4
4988,2019/9/17,4003,400.3,3602.7
648,2019/9/23,12850,1285,11565
982,2019/9/24,10282,1028.2,9253.8
4875,2019/9/9,7045,0,7045
1854,2019/9/21,12152,0,12152
274,2019/9/24,10354,1035.4,9318.6
3310,2019/9/16,5604,560.4,5043.6
4823,2019/9/14,13733,1373.3,12359.7
2346,2019/9/4,9082,0,9082
4843,2019/9/12,12190,1219,10971
3027,2019/9/18,10064,1006.4,9057.6
893,2019/9/26,3267,0,3267
730,2019/9/8,2813,281.3,2531.7
92,2019/9/9,3472,347.2,3124.8
1868,2019/9/25,1861,186.1,1674.9
3070,2019/9/22,1900,0,1900
4495,2019/9/11,9402,0,9402
789,2019/9/28,2957,0,2957
423,2019/9/5,10912,1091.2,9820.8
2160,2019/10/1,7079,0,7079
2926,2019/9/1,13997,0,13997
875,2019/9/22,6971,0,6971
3967,2019/9/20,4793,0,4793
1914,2019/9/22,2816,281.6,2534.4
1987,2019/9/16,8821,0,8821
3152,2019/9/4,4176,417.6,3758.4
4633,2019/9/22,8551,0,8551
2412,2019/9/26,8218,0,8218
590,2019/9/9,2928,292.8,2635.2
3541,2019/9/16,12853,1285.3,11567.7
3421,2019/9/13,3468,346.8,3121.2
4145,2019/9/14,5477,547.7,4929.3
3899,2019/9/28,12270,1227,11043
4764,2019/9/20,8180,0,8180
1129,2019/9/5,2334,0,2334
3725,2019/9/9,8659,0,8659
2381,2019/9/23,4765,476.5,4288.5
3387,2019/9/19,3014,301.4,2712.6
4287,2019/9/21,10610,0,10610
4828,2019/9/18,4756,475.6,4280.4
4396,2019/9/7,12331,1233.1,11097.9
2807,2019/9/21,4842,0,4842
386,2019/9/20,5539,553.9,4985.1
2915,2019/9/26,11116,0,11116
3289,2019/9/19,13474,1347.4,12126.6
3078,2019/9/12,9906,990.6,8915.4
2824,2019/9/3,13736,1373.6,12362.4
2340,2019/9/4,11781,0,11781
730,2019/9/3,7318,731.8,6586.2
1339,2019/9/3,7441,0,7441
4182,2019/10/1,2138,0,2138
326,2019/9/14,8094,0,8094
3440,2019/9/18,11444,1144.4,10299.6
224,2019/9/7,10782,0,10782
231,2019/9/20,12855,0,12855
1128,2019/9/5,10573,1057.3,9515.7
1245,2019/9/11,9389,938.9,8450.1
4374,2019/10/1,11911,0,11911
2776,2019/9/1,1870,0,1870
3287,2019/9/23,3809,0,3809
4846,2019/9/24,7079,0,7079
3419,2019/9/27,13232,0,13232
284,2019/9/29,7375,0,7375
3034,2019/9/5,2764,0,2764
2114,2019/9/25,9682,0,9682
3377,2019/9/13,11341,1134.1,10206.9
1959,2019/9/1,7395,739.5,6655.5
500,2019/9/25,1787,178.7,1608.3
4271,2019/9/24,14571,0,14571
3925,2019/9/1,14305,0,14305
3537,2019/9/14,9477,947.7,8529.3
3534,2019/9/12,9635,0,9635
2403,2019/9/28,7319,0,7319
449,2019/9/22,6006,0,6006
4213,2019/9/28,4168,0,4168
2117,2019/9/1,4439,443.9,3995.1
1149,2019/9/29,8725,0,8725
3820,2019/9/12,12222,0,12222
3846,2019/9/25,8149,0,8149
2469,2019/9/28,2125,212.5,1912.5
287,2019/9/27,3473,0,3473
1457,2019/9/24,13876,1387.6,12488.4
2828,2019/9/20,8947,0,8947
127,2019/9/5,8800,880,7920
2258,2019/9/8,14417,1441.7,12975.3
3598,2019/9/11,12787,1278.7,11508.3
1003,2019/9/17,11279,0,11279
2003,2019/9/28,10356,1035.6,9320.4
823,2019/9/30,11342,0,11342
4813,2019/9/11,2152,215.2,1936.8
686,2019/9/26,4189,418.9,3770.1
838,2019/9/5,14628,1462.8,13165.2
1924,2019/9/4,9397,939.7,8457.3
4659,2019/9/27,8049,0,8049
4507,2019/9/23,6084,608.4,5475.6
3429,2019/9/23,14059,1405.9,12653.1
135,2019/10/1,12625,1262.5,11362.5
863,2019/9/16,10068,1006.8,9061.2
367,2019/9/22,10003,0,10003
4355,2019/9/19,6260,0,6260
3189,2019/9/4,12880,1288,11592
66,2019/9/20,3185,318.5,2866.5
786,2019/9/5,10005,1000.5,9004.5
2581,2019/9/8,6167,616.7,5550.3
4575,2019/9/1,2144,214.4,1929.6
1534,2019/9/9,8592,0,8592
4229,2019/9/10,12159,1215.9,10943.1
2644,2019/9/9,2622,0,2622
4556,2019/9/3,6503,650.3,5852.7
1165,2019/9/10,4161,0,4161
4922,2019/9/5,6243,624.3,5618.7
3616,2019/9/29,12595,0,12595
1614,2019/9/30,7474,747.4,6726.6
3430,2019/9/19,9432,943.2,8488.8
3898,2019/9/16,1850,185,1665
248,2019/9/22,7848,784.8,7063.2
4033,2019/9/6,7869,786.9,7082.1
1661,2019/9/30,6314,0,6314
3937,2019/9/9,13670,1367,12303
3152,2019/9/1,14502,0,14502
3123,2019/9/8,10591,1059.1,9531.9
892,2019/9/26,3325,0,3325
3293,2019/9/30,3590,0,3590
2675,2019/9/14,2874,287.4,2586.6
3599,2019/9/5,11273,1127.3,10145.7
3461,2019/9/13,14766,1476.6,13289.4
83,2019/9/6,9740,974,8766
2864,2019/9/16,9203,0,9203
2742,2019/9/18,6301,0,6301
1977,2019/9/16,3474,0,3474
686,2019/9/26,3123,312.3,2810.7
1167,2019/9/6,6477,647.7,5829.3
2282,2019/9/21,4981,498.1,4482.9
243,2019/9/21,9099,909.9,8189.1
3337,2019/9/25,3041,304.1,2736.9
2002,2019/9/28,13821,1382.1,12438.9
2651,2019/9/22,6493,0,6493
4828,2019/9/24,9204,920.4,8283.6
4074,2019/9/29,7189,718.9,6470.1
1772,2019/9/26,4933,0,4933
1985,2019/9/8,12081,0,12081
2427,2019/9/24,9954,995.4,8958.6
3520,2019/9/20,5185,0,5185
4652,2019/9/25,1787,178.7,1608.3
1204,2019/9/1,8937,0,8937
1175,2019/9/30,11990,1199,10791
3097,2019/9/1,1603,160.3,1442.7
2726,2019/9/28,7036,703.6,6332.4
4676,2019/9/8,9413,0,9413
3280,2019/9/15,13638,0,13638
125,2019/9/23,9055,905.5,8149.5
1052,2019/9/24,5075,507.5,4567.5
758,2019/9/6,13018,0,13018
528,2019/9/11,13419,1341.9,12077.1
2612,2019/9/3,3709,370.9,3338.1
753,2019/9/1,11865,0,11865
1228,2019/9/5,3025,0,3025
1032,2019/9/28,9251,925.1,8325.9
2129,2019/9/5,4626,462.6,4163.4
2727,2019/9/21,5582,0,5582
3077,2019/9/26,13905,0,13905
4773,2019/9/22,9353,935.3,8417.7
2938,2019/9/7,13214,0,13214
3611,2019/9/22,3050,0,3050
606,2019/9/28,7005,700.5,6304.5
1551,2019/9/21,13379,1337.9,12041.1
1787,2019/9/18,1835,183.5,1651.5
2093,2019/9/10,12843,0,12843
2368,2019/9/18,7785,0,7785
1482,2019/9/3,1916,0,1916
3310,2019/9/15,6281,0,6281
2793,2019/9/20,13171,0,13171
4551,2019/9/19,9662,966.2,8695.8
1623,2019/9/1,5844,0,5844
2716,2019/9/13,13043,0,13043
2240,2019/9/24,6263,626.3,5636.7
3522,2019/9/6,7215,0,7215
4479,2019/9/29,5974,0,5974
1742,2019/9/29,8469,846.9,7622.1
1747,2019/9/4,10752,1075.2,9676.8
4321,2019/9/16,8467,0,8467
1555,2019/9/5,11426,0,11426
3135,2019/9/25,2847,284.7,2562.3
2283,2019/9/29,10147,1014.7,9132.3
2976,2019/9/24,2431,243.1,2187.9
538,2019/9/8,3889,388.9,3500.1
4662,2019/9/3,5604,0,5604
4412,2019/9/2,11414,0,11414
4650,2019/9/9,14564,1456.4,13107.6
4402,2019/9/11,6384,638.4,5745.6
2547,2019/9/27,11974,0,11974
4547,2019/9/18,12178,1217.8,10960.2
953,2019/9/9,10201,1020.1,9180.9
2092,2019/9/8,10313,1031.3,9281.7
4673,2019/10/1,14525,0,14525
2459,2019/9/10,9128,0,9128
4067,2019/9/28,2096,209.6,1886.4
4665,2019/9/10,8131,813.1,7317.9
2393,2019/9/16,11774,0,11774
603,2019/9/20,8795,879.5,7915.5
4587,2019/9/9,8018,801.8,7216.2
3560,2019/9/17,6628,0,6628
1339,2019/9/3,2717,271.7,2445.3
1958,2019/9/15,8154,815.4,7338.6
2555,2019/9/22,8334,833.4,7500.6
1136,2019/9/12,12897,1289.7,11607.3
4388,2019/9/9,7663,766.3,6896.7
463,2019/9/14,4359,435.9,3923.1
640,2019/9/21,2555,0,2555
4874,2019/9/21,13893,0,13893
450,2019/10/1,14356,1435.6,12920.4
3784,2019/9/11,2581,258.1,2322.9
3091,2019/9/18,8267,826.7,7440.3
2966,2019/9/15,8192,819.2,7372.8
1420,2019/9/16,10235,0,10235
3184,2019/9/6,5387,538.7,4848.3
1412,2019/9/4,2987,298.7,2688.3
3900,2019/9/7,5369,536.9,4832.1
2044,2019/9/23,12602,1260.2,11341.8
2081,2019/9/30,3898,0,3898
3427,2019/9/26,10094,0,10094
1878,2019/9/30,7944,794.4,7149.6
1854,2019/9/4,10410,1041,9369
1244,2019/9/7,10817,0,10817
3158,2019/9/30,1539,0,1539
2414,2019/9/26,1723,0,1723
2472,2019/9/25,14057,1405.7,12651.3
4292,2019/9/13,10726,0,10726
4067,2019/9/14,9962,0,9962
4190,2019/9/6,2862,286.2,2575.8
3438,2019/9/13,10468,0,10468
1126,2019/9/12,4657,0,4657
3053,2019/9/9,8273,827.3,7445.7
4283,2019/9/20,5564,556.4,5007.6
1717,2019/9/1,5142,514.2,4627.8
876,2019/9/7,4507,0,4507
3194,2019/9/12,6944,0,6944
772,2019/9/3,6294,0,6294
2341,2019/9/13,2545,254.5,2290.5
3871,2019/9/26,8587,0,8587
4297,2019/9/10,12125,1212.5,10912.5
3512,2019/9/11,9937,993.7,8943.3
4577,2019/9/26,3456,345.6,3110.4
3441,2019/9/3,13053,1305.3,11747.7
3624,2019/9/28,3213,321.3,2891.7
4327,2019/9/18,12317,1231.7,11085.3
2069,2019/9/21,11342,1134.2,10207.8
4632,2019/9/3,9972,997.2,8974.8
146,2019/9/30,4276,0,4276
935,2019/9/8,9298,0,9298
576,2019/9/15,13290,0,13290
3904,2019/9/30,4254,425.4,3828.6
291,2019/9/1,10833,1083.3,9749.7
229,2019/9/23,4492,449.2,4042.8
2220,2019/9/21,2819,0,2819
3487,2019/9/14,3681,0,3681
203,2019/9/25,10254,0,10254
999,2019/9/23,8739,0,8739
3824,2019/9/21,7746,774.6,6971.4
2653,2019/9/17,12851,0,12851
1962,2019/9/25,2924,292.4,2631.6
713,2019/9/18,12213,1221.3,10991.7
409,2019/9/3,2593,0,2593
3485,2019/9/18,4708,470.8,4237.2
3754,2019/9/15,8331,0,8331
3860,2019/9/6,12151,0,12151
1829,2019/9/26,4064,406.4,3657.6
1257,2019/9/14,14626,1462.6,13163.4
961,2019/9/16,12366,0,12366
3084,2019/9/19,4348,0,4348
296,2019/9/2,12381,1238.1,11142.9
4799,2019/9/27,10820,1082,9738
1141,2019/9/16,10529,0,10529
504,2019/9/20,9306,0,9306
4461,2019/9/5,5101,510.1,4590.9
3044,2019/9/28,11225,0,11225
2380,2019/9/9,5029,502.9,4526.1
415,2019/9/9,12079,1207.9,10871.1
631,2019/9/29,8745,874.5,7870.5
2523,2019/9/8,4986,498.6,4487.4
2746,2019/10/1,12231,0,12231
282,2019/9/17,5828,0,5828
4532,2019/9/12,12094,0,12094
1741,2019/9/19,11922,1192.2,10729.8
1258,2019/9/7,13045,0,13045
1916,2019/9/8,13476,1347.6,12128.4
1755,2019/9/30,11496,1149.6,10346.4
4699,2019/9/7,11008,0,11008
4836,2019/9/15,3439,0,3439
481,2019/9/1,8684,0,8684
149,2019/9/5,2493,249.3,2243.7
3874,2019/9/19,8138,0,8138
227,2019/9/7,12012,1201.2,10810.8
1982,2019/9/4,3156,315.6,2840.4
409,2019/9/4,12322,0,12322
3920,2019/9/3,14225,1422.5,12802.5
633,2019/9/14,13722,1372.2,12349.8
3505,2019/9/5,2193,219.3,1973.7
4975,2019/9/11,8164,0,8164
156,2019/9/25,13186,0,13186
4570,2019/9/20,8977,0,8977
4008,2019/9/12,7076,0,7076
2311,2019/10/1,7402,0,7402
922,2019/9/3,8615,861.5,7753.5
1904,2019/9/1,2768,0,2768
4391,2019/9/4,4433,0,4433
4751,2019/9/12,10027,0,10027
4558,2019/9/28,8314,831.4,7482.6
3594,2019/9/23,4025,402.5,3622.5
839,2019/10/1,5772,0,5772
4775,2019/9/30,8176,0,8176
1500,2019/9/2,13144,1314.4,11829.6
1644,2019/9/3,14385,0,14385
2815,2019/9/5,11795,1179.5,10615.5
435,2019/9/1,5398,539.8,4858.2
801,2019/9/11,12180,0,12180
616,2019/9/15,7517,751.7,6765.3
3598,2019/10/1,5783,0,5783
3647,2019/9/17,3412,0,3412
406,2019/9/30,9429,942.9,8486.1
489,2019/9/26,6817,0,6817
894,2019/9/10,5313,0,5313
3370,2019/9/4,8112,0,8112
3927,2019/9/20,5749,574.9,5174.1
1973,2019/9/15,9246,924.6,8321.4
4855,2019/9/6,9560,956,8604
3305,2019/9/14,5022,502.2,4519.8
3917,2019/9/10,1881,0,1881
3020,2019/9/29,12702,1270.2,11431.8
751,2019/9/22,4890,0,4890
1390,2019/9/30,6110,611,5499
2842,2019/9/8,11823,0,11823
1891,2019/9/16,8749,0,8749
3556,2019/9/12,13516,1351.6,12164.4
2875,2019/9/1,5706,0,5706
1167,2019/9/26,1855,185.5,1669.5
3352,2019/9/23,11273,0,11273
3779,2019/9/25,10797,1079.7,9717.3
4917,2019/9/29,13553,1355.3,12197.7
2755,2019/9/25,13092,1309.2,11782.8
1681,2019/9/19,13041,0,13041
1261,2019/9/15,3605,360.5,3244.5
1878,2019/9/23,10844,0,10844
3550,2019/9/20,3864,0,3864
4849,2019/9/22,14264,0,14264
1843,2019/9/24,10137,1013.7,9123.3
4811,2019/9/14,8973,0,8973
3675,2019/9/3,3347,0,3347
1398,2019/9/9,9480,0,9480
1278,2019/9/28,12015,0,12015
2983,2019/10/1,6486,648.6,5837.4
4662,2019/9/18,4934,0,4934
3813,2019/9/17,10734,1073.4,9660.6
4890,2019/9/28,3755,375.5,3379.5
4620,2019/9/6,9014,901.4,8112.6
1269,2019/9/5,4678,0,4678
755,2019/9/13,6183,618.3,5564.7
4549,2019/9/19,8018,0,8018
2159,2019/9/3,14289,0,14289
4145,2019/9/4,8252,0,8252
1197,2019/9/5,10894,0,10894
571,2019/9/12,7850,785,7065
1280,2019/9/29,6197,0,6197
3642,2019/9/1,9000,900,8100
4964,2019/9/14,10665,1066.5,9598.5
1046,2019/10/1,6997,699.7,6297.3
3479,2019/9/28,12660,1266,11394
2335,2019/9/18,7379,0,7379
1235,2019/9/30,8913,0,8913
4918,2019/9/11,2602,260.2,2341.8
2780,2019/9/23,2679,0,2679
1603,2019/9/6,2359,235.9,2123.1
1249,2019/10/1,10082,0,10082
3854,2019/9/17,5516,0,5516
1347,2019/9/25,9028,902.8,8125.2
1579,2019/9/11,5164,516.4,4647.6
4245,2019/9/23,8134,0,8134
4677,2019/9/21,13275,1327.5,11947.5
3088,2019/9/10,12763,0,12763
3331,2019/9/7,3771,0,3771
839,2019/9/2,9893,989.3,8903.7
4045,2019/9/28,6585,658.5,5926.5
2667,2019/9/18,7932,793.2,7138.8
237,2019/9/26,6199,619.9,5579.1
2873,2019/9/29,10558,1055.8,9502.2
3471,2019/9/10,1761,0,1761
4237,2019/9/12,2684,268.4,2415.6
3958,2019/9/19,8784,878.4,7905.6
622,2019/9/24,4010,0,4010
3938,2019/9/26,9285,0,9285
4787,2019/9/2,3907,0,3907
4352,2019/9/8,2484,248.4,2235.6
3650,2019/9/19,6997,0,6997
4476,2019/9/12,10762,1076.2,9685.8
3311,2019/9/8,3378,337.8,3040.2
1932,2019/9/7,5925,0,5925
1878,2019/9/27,11260,0,11260
4860,2019/9/14,11456,1145.6,10310.4
4282,2019/9/27,6661,0,6661
1412,2019/9/26,1994,0,1994
1345,2019/9/1,4964,0,4964
3172,2019/9/21,9008,0,9008
796,2019/9/6,13180,0,13180
912,2019/9/26,10490,1049,9441
4662,2019/9/24,14639,1463.9,13175.1
2938,2019/9/29,3190,0,3190
720,2019/9/21,2109,0,2109
1089,2019/9/27,1545,154.5,1390.5
2195,2019/9/8,2766,276.6,2489.4
4833,2019/9/18,13799,0,13799
2423,2019/9/23,9945,994.5,8950.5
1829,2019/9/10,9874,0,9874
2191,2019/9/26,8328,832.8,7495.2
917,2019/9/4,3785,0,3785
885,2019/9/30,11808,0,11808
910,2019/9/9,11397,0,11397
1021,2019/9/25,2097,0,2097
1461,2019/9/28,11346,1134.6,10211.4
1110,2019/9/24,5397,0,5397
1618,2019/9/18,8164,816.4,7347.6
4528,2019/9/9,5165,516.5,4648.5
283,2019/9/2,7535,753.5,6781.5
975,2019/9/1,4569,0,4569
4436,2019/9/15,9718,971.8,8746.2
683,2019/9/22,1698,169.8,1528.2
128,2019/9/5,1693,169.3,1523.7
228,2019/9/22,2424,0,2424
2815,2019/9/7,9217,0,9217
1018,2019/9/25,7876,787.6,7088.4
2340,2019/9/30,5692,569.2,5122.8
4338,2019/9/10,12209,0,12209
3068,2019/9/13,12172,1217.2,10954.8
1879,2019/9/14,13675,0,13675
356,2019/9/23,7352,735.2,6616.8
1846,2019/9/11,11366,0,11366
3193,2019/9/11,6413,0,6413
830,2019/9/9,13974,1397.4,12576.6
1604,2019/9/1,8841,0,8841
2562,2019/9/29,4807,0,4807
2944,2019/9/10,6495,649.5,5845.5
4592,2019/9/3,10562,1056.2,9505.8
1790,2019/9/23,10004,0,10004
284,2019/9/12,8954,0,8954
4226,2019/9/15,7662,0,7662
848,2019/9/13,8794,0,8794
4782,2019/9/20,3630,0,3630
3780,2019/9/16,7372,737.2,6634.8
826,2019/9/9,2253,225.3,2027.7
3880,2019/10/1,10834,1083.4,9750.6
63,2019/9/10,1761,0,1761
3639,2019/9/3,14594,1459.4,13134.6
65,2019/9/20,8540,0,8540
1942,2019/9/13,8647,864.7,7782.3
2323,2019/9/14,6945,694.5,6250.5
188,2019/9/24,2185,0,2185
976,2019/9/8,5098,509.8,4588.2
3940,2019/9/26,4643,464.3,4178.7
1485,2019/9/11,3675,0,3675
4198,2019/9/2,10790,0,10790
2444,2019/9/5,13939,0,13939
3245,2019/9/5,8851,0,8851
906,2019/9/28,9805,0,9805
4721,2019/9/30,14221,0,14221
1788,2019/9/13,11593,0,11593
3284,2019/9/15,5582,558.2,5023.8
4318,2019/9/2,10375,1037.5,9337.5
4311,2019/9/23,6464,646.4,5817.6
1148,2019/9/18,6131,613.1,5517.9
3397,2019/9/23,7051,705.1,6345.9
3094,2019/9/18,6160,616,5544
3840,2019/9/6,4779,477.9,4301.1
4260,2019/9/30,5368,536.8,4831.2
3670,2019/9/19,8267,0,8267
607,2019/9/27,6054,0,6054
231,2019/9/20,6837,0,6837
505,2019/9/1,3367,336.7,3030.3
2969,2019/9/26,2477,0,2477
3928,2019/9/27,10474,0,10474
3015,2019/9/9,11735,1173.5,10561.5
3023,2019/9/24,11880,1188,10692
3167,2019/9/17,1866,186.6,1679.4
1298,2019/9/13,13377,1337.7,12039.3
4219,2019/9/8,7726,0,7726
4639,2019/9/22,4721,472.1,4248.9
4286,2019/9/9,11590,0,11590
4555,2019/9/10,8147,0,8147
4072,2019/9/7,1563,156.3,1406.7
4063,2019/9/4,13035,0,13035
2383,2019/9/26,5663,0,5663
948,2019/9/23,3975,397.5,3577.5
96,2019/9/27,12395,1239.5,11155.5
1739,2019/9/14,13936,1393.6,12542.4
4804,2019/9/21,9286,0,9286
1051,2019/9/17,7299,729.9,6569.1
4208,2019/9/27,12438,0,12438
4943,2019/9/9,2993,299.3,2693.7
4560,2019/9/8,13748,0,13748
3110,2019/9/15,7969,796.9,7172.1
81,2019/9/18,10931,1093.1,9837.9
4800,2019/9/17,14971,1497.1,13473.9
1699,2019/9/8,8745,874.5,7870.5
3466,2019/9/19,5207,0,5207
295,2019/9/2,7350,0,7350
1749,2019/9/2,12116,1211.6,10904.4
136,2019/9/30,9617,0,9617
343,2019/9/15,11748,1174.8,10573.2
3960,2019/9/4,3268,0,3268
2731,2019/9/13,3604,0,3604
3194,2019/9/4,13238,1323.8,11914.2
4423,2019/9/13,6384,638.4,5745.6
2834,2019/9/10,10817,0,10817
200,2019/9/28,8556,855.6,7700.4
665,2019/9/29,12061,1206.1,10854.9
3916,2019/9/13,5738,0,5738
1917,2019/9/22,6871,0,6871
3386,2019/9/8,13301,0,13301
2898,2019/9/27,9903,990.3,8912.7
934,2019/9/17,10920,0,10920
139,2019/9/26,14620,0,14620
304,2019/9/7,14007,0,14007
4160,2019/9/23,8071,0,8071
4803,2019/9/16,4797,479.7,4317.3
3399,2019/9/30,8613,0,8613
2751,2019/9/13,11717,0,11717
3343,2019/9/13,4569,0,4569
3646,2019/9/20,13526,1352.6,12173.4
1343,2019/9/29,10758,1075.8,9682.2
3072,2019/9/7,4388,0,4388
273,2019/9/12,7754,775.4,6978.6
1312,2019/9/21,9945,0,9945
548,2019/9/2,3858,0,3858
4250,2019/9/21,13038,0,13038
1341,2019/9/17,4020,402,3618
3787,2019/9/28,10122,1012.2,9109.8
1162,2019/9/8,9533,953.3,8579.7
653,2019/9/21,14525,1452.5,13072.5
3051,2019/9/12,4742,0,4742
144,2019/9/21,4984,498.4,4485.6
4459,2019/9/11,3993,0,3993
4505,2019/9/4,6164,0,6164
2155,2019/9/22,2412,241.2,2170.8
868,2019/10/1,8374,837.4,7536.6
1128,2019/9/17,10048,1004.8,9043.2
1149,2019/9/30,5545,554.5,4990.5
880,2019/9/27,7564,756.4,6807.6
958,2019/9/29,14761,0,14761
3752,2019/9/8,13425,1342.5,12082.5
2559,2019/9/27,12824,1282.4,11541.6
1227,2019/9/20,5559,0,5559
4620,2019/9/18,2489,248.9,2240.1
3523,2019/9/15,10148,0,10148
1382,2019/9/21,6897,0,6897
1522,2019/9/16,12725,1272.5,11452.5
153,2019/9/16,4180,0,4180
3482,2019/9/24,13419,1341.9,12077.1
3545,2019/9/25,13678,1367.8,12310.2
1776,2019/9/18,13128,0,13128
1146,2019/9/7,10768,0,10768
1997,2019/9/13,12344,1234.4,11109.6
1790,2019/9/2,2518,251.8,2266.2
196,2019/9/17,6088,0,6088
2570,2019/9/3,1936,0,1936
3334,2019/9/29,10379,1037.9,9341.1
4475,2019/9/1,4642,464.2,4177.8
3547,2019/9/30,11709,0,11709
2443,2019/9/13,13243,1324.3,11918.7
1353,2019/9/16,4531,453.1,4077.9
306,2019/9/1,10816,0,10816
2680,2019/9/25,4533,453.3,4079.7
590,2019/9/19,14342,1434.2,12907.8
3161,2019/9/28,3335,0,3335
2668,2019/9/8,9094,909.4,8184.6
959,2019/9/18,2234,223.4,2010.6
4025,2019/9/19,7172,0,7172
1802,2019/9/13,9888,988.8,8899.2
707,2019/9/29,11668,1166.8,10501.2
1810,2019/9/11,6546,0,6546
476,2019/9/6,2849,0,2849
4511,2019/9/12,7190,719,6471
2387,2019/9/19,4156,415.6,3740.4
4845,2019/9/17,5480,0,5480
4889,2019/9/1,7143,0,7143
3407,2019/9/12,8254,825.4,7428.6
3684,2019/9/3,3679,367.9,3311.1
4131,2019/9/2,3023,0,3023
4625,2019/9/13,4245,0,4245
3764,2019/9/25,4918,491.8,4426.2
4094,2019/9/29,13997,0,13997
190,2019/9/23,2986,298.6,2687.4
415,2019/9/6,10314,1031.4,9282.6
1338,2019/9/5,12769,1276.9,11492.1
1891,2019/9/6,10317,0,10317
3022,2019/9/17,6808,680.8,6127.2
3718,2019/9/3,13650,1365,12285
2129,2019/10/1,14252,1425.2,12826.8
3435,2019/9/15,6108,0,6108
4207,2019/9/18,8196,0,8196
3582,2019/9/6,3576,0,3576
3033,2019/9/2,2111,211.1,1899.9
2083,2019/9/5,14445,1444.5,13000.5
2646,2019/9/4,9977,997.7,8979.3
2197,2019/9/25,9697,0,9697
4588,2019/9/23,4734,473.4,4260.6
619,2019/9/14,4941,494.1,4446.9
844,2019/9/4,11675,0,11675
1658,2019/9/2,14897,1489.7,13407.3
2322,2019/9/27,7516,0,7516
3809,2019/9/26,7276,727.6,6548.4
4467,2019/9/16,6141,614.1,5526.9
1198,2019/9/21,12140,0,12140
1795,2019/9/9,9714,971.4,8742.6
859,2019/9/22,6234,0,6234
1325,2019/9/3,11131,0,11131
976,2019/9/16,11614,0,11614
3250,2019/9/10,10180,1018,9162
3051,2019/9/5,8591,859.1,7731.9
3505,2019/9/16,5989,0,5989
1602,2019/9/6,1878,0,1878
4462,2019/9/4,11683,0,11683
936,2019/9/7,14204,0,14204
3558,2019/9/28,13866,1386.6,12479.4
1489,2019/9/1,8118,811.8,7306.2
1891,2019/9/21,8273,827.3,7445.7
3933,2019/9/11,5298,529.8,4768.2
2696,2019/9/15,10803,0,10803
3381,2019/9/27,7547,754.7,6792.3
116,2019/9/16,12471,0,12471
1958,2019/9/12,10556,1055.6,9500.4
1999,2019/9/30,2910,0,2910
2047,2019/9/19,11604,0,11604
3173,2019/9/30,13092,1309.2,11782.8
3584,2019/9/9,14174,1417.4,12756.6
684,2019/9/26,2376,0,2376
1998,2019/9/4,12574,0,12574
4511,2019/9/2,11085,1108.5,9976.5
1464,2019/9/24,9943,0,9943
3480,2019/9/24,3041,0,3041
1387,2019/9/10,13914,1391.4,12522.6
3210,2019/10/1,4020,402,3618
3713,2019/9/23,5871,0,5871
4196,2019/9/5,3024,302.4,2721.6
2698,2019/9/17,1539,153.9,1385.1
4253,2019/9/7,10843,1084.3,9758.7
3463,2019/9/19,12009,1200.9,10808.1
2543,2019/9/16,3066,0,3066
1280,2019/9/8,6523,0,6523
852,2019/9/3,2398,0,2398
670,2019/9/6,13960,0,13960
3604,2019/9/1,7293,729.3,6563.7
4429,2019/9/26,10359,0,10359
4166,2019/9/23,9368,0,9368
2440,2019/9/2,3888,388.8,3499.2
1151,2019/9/4,12077,0,12077
2068,2019/9/14,10658,1065.8,9592.2
2576,2019/9/10,1939,0,1939
902,2019/9/28,2201,0,2201
1029,2019/9/17,5647,0,5647
1789,2019/9/24,2770,0,2770
4729,2019/9/12,7032,703.2,6328.8
